,level,yearsofexperience,yearsatcompany,distance_NY,bonus,stockgrantvalue,distance_SF,distance_seattle
1424,2.0,1.0,1.0,4489857.0,0.0,1.0,685025.0,1896722.0
1425,5.0,5.0,2.0,4727625.0,27.0,90.0,48377.0,1346485.0
1426,4.0,0.0,0.0,4733749.0,22.0,30.0,61440.0,1350659.0
1427,2.0,2.0,1.0,340801.0,15.0,45.0,4977621.0,4897718.0
1428,4.0,4.0,1.0,10007.0,35.0,0.0,4668727.0,4588148.0
1429,6.0,8.0,8.0,11544.0,34.0,20.0,4665400.0,4586788.0
1430,5.0,8.0,0.0,2496062.0,25.0,35.0,2786113.0,3363231.0
1431,5.0,3.0,1.0,2809697.0,25.0,64.0,2829143.0,3429762.0
1432,5.0,2.0,2.0,4680488.0,39.0,162.0,110.0,1297072.0
1433,5.0,4.0,4.0,4680488.0,20.0,77.0,110.0,1297072.0
1434,3.0,1.0,0.0,4733129.0,0.0,26.0,75992.0,1349713.0
1435,3.0,3.0,0.0,2496062.0,5.0,0.0,2786113.0,3363231.0
1436,4.0,2.0,2.0,4680488.0,12.0,79.0,110.0,1297072.0
1437,5.0,13.0,1.0,1480132.0,1.0,30.0,3708348.0,4019401.0
1438,5.0,4.0,3.0,10007.0,27.0,81.0,4668727.0,4588148.0
1439,4.0,0.0,0.0,4727625.0,40.0,48.0,48377.0,1346485.0
1440,5.0,3.0,2.0,1276254.0,8.0,0.0,3422402.0,3321648.0
1441,5.0,10.0,5.0,4680488.0,0.0,317.0,110.0,1297072.0
1442,8.0,6.0,6.0,10007.0,0.0,0.0,4668727.0,4588148.0
1443,5.0,5.0,5.0,4680488.0,35.0,200.0,110.0,1297072.0
1444,5.0,2.0,2.0,10007.0,28.0,86.0,4668727.0,4588148.0
1445,2.0,2.0,2.0,10007.0,25.0,0.0,4668727.0,4588148.0
1446,3.0,5.0,0.0,2809697.0,10.0,35.0,2829143.0,3429762.0
1447,3.0,2.0,2.0,4606061.0,15.0,20.0,1296231.0,798.0
1448,6.0,6.0,2.0,4680488.0,38.0,160.0,110.0,1297072.0
1449,4.0,8.0,4.0,4693331.0,35.0,16.0,14083.0,1309915.0
1450,8.0,8.0,4.0,10007.0,66.0,7.0,4668727.0,4588148.0
1451,4.0,3.0,0.0,2809697.0,0.0,14.0,2829143.0,3429762.0
1452,4.0,4.0,1.0,4680488.0,0.0,110.0,110.0,1297072.0
1453,3.0,2.0,2.0,10007.0,10.0,0.0,4668727.0,4588148.0
1454,4.0,5.0,1.0,4680488.0,0.0,150.0,110.0,1297072.0
1455,4.0,5.0,3.0,1015931.0,10.0,0.0,4361594.0,4496092.0
1456,1.0,1.0,1.0,4693331.0,8.0,0.0,14083.0,1309915.0
1457,63.0,6.0,1.0,4680488.0,45.0,45.0,110.0,1297072.0
1458,4.0,1.0,0.0,416869.0,13.0,12.0,4533672.0,4455060.0
1459,5.0,2.0,2.0,4680488.0,35.0,105.0,110.0,1297072.0
1460,2.0,2.0,1.0,1276254.0,0.0,30.0,3422402.0,3321648.0
1461,5.0,7.0,1.0,4680488.0,0.0,150.0,110.0,1297072.0
1462,4.0,1.0,1.0,4727625.0,15.0,65.0,48377.0,1346485.0
1463,16.0,3.0,3.0,4606061.0,25.0,0.0,1296231.0,798.0
1464,4.0,2.0,0.0,4606061.0,15.0,45.0,1296231.0,798.0
1465,5.0,7.0,4.0,4693331.0,30.0,45.0,14083.0,1309915.0
1466,5.0,14.0,4.0,64772.0,94.0,166.0,4648029.0,4569417.0
1467,8.0,5.0,5.0,4698504.0,21.0,26.0,1042472.0,309771.0
1468,3.0,5.0,2.0,2085043.0,19.0,6.0,2977204.0,3297849.0
1469,7.0,5.0,5.0,4698504.0,16.0,28.0,1042472.0,309771.0
1470,1.0,1.0,0.0,1276254.0,0.0,0.0,3422402.0,3321648.0
1471,5.0,5.0,5.0,4606061.0,20.0,16.0,1296231.0,798.0
1472,24.0,3.0,3.0,4733129.0,15.0,45.0,75992.0,1349713.0
1473,6.0,1.0,1.0,4712832.0,20.0,8.0,33585.0,1329416.0
1474,4.0,0.0,0.0,4606061.0,55.0,8.0,1296231.0,798.0
1475,5.0,6.0,4.0,4606061.0,0.0,90.0,1296231.0,798.0
1476,5.0,6.0,2.0,4680488.0,18.0,134.0,110.0,1297072.0
1477,7.0,2.0,2.0,2809697.0,17.0,0.0,2829143.0,3429762.0
1478,3.0,5.0,5.0,4732087.0,24.0,120.0,63524.0,1348731.0
1479,3.0,5.0,0.0,4680488.0,20.0,95.0,110.0,1297072.0
1480,26.0,6.0,6.0,4733129.0,30.0,100.0,75992.0,1349713.0
1481,5.0,7.0,5.0,4680488.0,34.0,10.0,110.0,1297072.0
1482,2.0,3.0,0.0,10007.0,24.0,51.0,4668727.0,4588148.0
1483,5.0,2.0,2.0,1276254.0,14.0,0.0,3422402.0,3321648.0
1484,5.0,5.0,4.0,4727625.0,30.0,160.0,48377.0,1346485.0
1485,6.0,7.0,3.0,10007.0,44.0,156.0,4668727.0,4588148.0
1486,6.0,15.0,0.0,4680488.0,100.0,260.0,110.0,1297072.0
1487,62.0,10.0,2.0,4584771.0,10.0,25.0,1302957.0,16830.0
1488,63.0,5.0,5.0,4584771.0,18.0,15.0,1302957.0,16830.0
1489,3.0,8.0,1.0,4519772.0,24.0,15.0,613547.0,1827521.0
1490,12.0,2.0,0.0,340801.0,0.0,0.0,4977621.0,4897718.0
1491,7.0,20.0,15.0,4461066.0,45.0,45.0,804478.0,2018452.0
1492,7.0,4.0,4.0,4663595.0,17.0,28.0,1020080.0,280142.0
1493,2.0,2.0,2.0,1914459.0,5.0,0.0,3189425.0,2684013.0
1494,2.0,3.0,3.0,4680488.0,0.0,50.0,110.0,1297072.0
1495,4.0,2.0,2.0,10007.0,40.0,0.0,4668727.0,4588148.0
1496,4.0,5.0,2.0,10007.0,17.0,80.0,4668727.0,4588148.0
1497,6.0,5.0,2.0,4733749.0,18.0,64.0,61440.0,1350659.0
1498,6.0,6.0,3.0,4680488.0,0.0,260.0,110.0,1297072.0
1499,2.0,0.0,0.0,4606061.0,3.0,4.0,1296231.0,798.0
1500,6.0,5.0,0.0,4606061.0,99.0,118.0,1296231.0,798.0
1501,4.0,15.0,12.0,549822.0,7.0,0.0,4618252.0,4602683.0
1502,3.0,4.0,4.0,340801.0,5.0,40.0,4977621.0,4897718.0
1503,5.0,7.0,1.0,10007.0,16.0,15.0,4668727.0,4588148.0
1504,5.0,4.0,0.0,4606061.0,70.0,112.0,1296231.0,798.0
1505,5.0,8.0,1.0,4606061.0,11.0,24.0,1296231.0,798.0
1506,64.0,7.0,0.0,4606061.0,56.0,110.0,1296231.0,798.0
1507,602.0,4.0,0.0,2496062.0,20.0,0.0,2786113.0,3363231.0
1508,5.0,5.0,5.0,4698504.0,9.0,8.0,1042472.0,309771.0
1509,7.0,10.0,4.0,4727625.0,70.0,400.0,48377.0,1346485.0
1510,5.0,3.0,3.0,340801.0,28.0,0.0,4977621.0,4897718.0
1511,5.0,3.0,3.0,4733129.0,10.0,250.0,75992.0,1349713.0
1512,5.0,4.0,2.0,4727625.0,10.0,90.0,48377.0,1346485.0
1513,3.0,4.0,0.0,4680488.0,15.0,63.0,110.0,1297072.0
1514,4.0,8.0,0.0,4727625.0,17.0,53.0,48377.0,1346485.0
1515,4.0,5.0,0.0,4606061.0,15.0,26.0,1296231.0,798.0
1516,60.0,1.0,1.0,4584771.0,10.0,35.0,1302957.0,16830.0
1517,4.0,0.0,0.0,4606061.0,18.0,30.0,1296231.0,798.0
1518,8.0,4.0,3.0,2809697.0,9.0,20.0,2829143.0,3429762.0
1519,3.0,6.0,0.0,2809697.0,13.0,42.0,2829143.0,3429762.0
1520,3.0,0.0,0.0,33582.0,21.0,6.0,4674655.0,4596043.0
1521,5.0,4.0,4.0,4606061.0,10.0,60.0,1296231.0,798.0
1522,4.0,0.0,0.0,4693331.0,22.0,41.0,14083.0,1309915.0
1523,3.0,2.0,2.0,4680488.0,0.0,45.0,110.0,1297072.0
1524,6.0,8.0,4.0,665996.0,6.0,89.0,4139678.0,4075614.0
1525,1.0,1.0,1.0,4732030.0,0.0,10.0,70973.0,1350890.0
1526,4.0,5.0,2.0,4523564.0,0.0,0.0,629415.0,1843388.0
1527,5.0,3.0,3.0,10007.0,5.0,0.0,4668727.0,4588148.0
1528,3.0,2.0,2.0,1015931.0,30.0,10.0,4361594.0,4496092.0
1529,3.0,2.0,0.0,4733129.0,16.0,29.0,75992.0,1349713.0
1530,3.0,2.0,0.0,4733129.0,16.0,29.0,75992.0,1349713.0
1531,4.0,6.0,4.0,1554926.0,18.0,0.0,3758341.0,4069002.0
1532,18.0,5.0,5.0,4489857.0,25.0,10.0,685025.0,1896722.0
1533,4.0,1.0,0.0,4606061.0,36.0,44.0,1296231.0,798.0
1534,1.0,0.0,0.0,1276254.0,5.0,0.0,3422402.0,3321648.0
1535,4.0,6.0,0.0,4519772.0,18.0,178.0,613547.0,1827521.0
1536,5.0,14.0,0.0,10007.0,28.0,87.0,4668727.0,4588148.0
1537,2.0,2.0,2.0,10007.0,5.0,0.0,4668727.0,4588148.0
1538,2.0,5.0,5.0,319312.0,0.0,0.0,4545665.0,4465762.0
1539,5.0,2.0,2.0,4606061.0,0.0,110.0,1296231.0,798.0
1540,5.0,7.0,0.0,4680488.0,100.0,30.0,110.0,1297072.0
1541,1.0,3.0,3.0,973753.0,15.0,0.0,3823344.0,3757989.0
1542,5.0,6.0,2.0,4741100.0,0.0,20.0,81028.0,1359960.0
1543,3.0,7.0,4.0,4663595.0,15.0,0.0,1020080.0,280142.0
1544,4.0,2.0,1.0,388032.0,6.0,0.0,4516364.0,4437752.0
1545,5.0,4.0,0.0,4606061.0,32.0,42.0,1296231.0,798.0
1546,4.0,10.0,7.0,4680488.0,21.0,21.0,110.0,1297072.0
1547,5.0,5.0,0.0,4680488.0,69.0,5.0,110.0,1297072.0
1548,5.0,4.0,1.0,4606061.0,25.0,80.0,1296231.0,798.0
1549,2.0,1.0,1.0,191140.0,0.0,0.0,4591681.0,4513069.0
1550,63.0,5.0,1.0,4584771.0,25.0,30.0,1302957.0,16830.0
1551,5.0,5.0,0.0,286106.0,0.0,185.0,4922925.0,4836657.0
1552,3.0,8.0,1.0,2515132.0,5.0,0.0,2768965.0,3344631.0
1553,1.0,0.0,0.0,4732087.0,11.0,20.0,63524.0,1348731.0
1554,6.0,4.0,3.0,4727625.0,52.0,160.0,48377.0,1346485.0
1555,5.0,10.0,0.0,611951.0,14.0,0.0,4134585.0,4064379.0
1556,4.0,5.0,1.0,10007.0,10.0,0.0,4668727.0,4588148.0
1557,12.0,6.0,3.0,4680488.0,14.0,30.0,110.0,1297072.0
1558,2.0,5.0,2.0,4680488.0,13.0,10.0,110.0,1297072.0
1559,62.0,2.0,0.0,2865975.0,25.0,20.0,2009102.0,2115300.0
1560,8.0,11.0,6.0,10007.0,200.0,50.0,4668727.0,4588148.0
1561,2.0,3.0,0.0,10007.0,19.0,80.0,4668727.0,4588148.0
1562,6.0,7.0,2.0,4733749.0,18.0,107.0,61440.0,1350659.0
1563,4.0,6.0,1.0,796298.0,0.0,0.0,4569580.0,4629035.0
1564,4.0,3.0,1.0,2496062.0,10.0,0.0,2786113.0,3363231.0
1565,3.0,10.0,4.0,3883807.0,17.0,0.0,1210522.0,2265820.0
1566,5.0,9.0,3.0,4680488.0,0.0,284.0,110.0,1299348.0
1567,3.0,0.0,0.0,1015931.0,15.0,0.0,4361594.0,4496092.0
1568,4.0,2.0,2.0,1276254.0,7.0,0.0,3422402.0,3321648.0
1569,24.0,2.0,1.0,4606061.0,10.0,25.0,1296231.0,798.0
1570,3.0,8.0,3.0,4733129.0,23.0,100.0,75992.0,1349713.0
1571,5.0,2.0,1.0,4606061.0,25.0,35.0,1296231.0,798.0
1572,5.0,10.0,1.0,4606061.0,50.0,65.0,1296231.0,798.0
1573,2.0,1.0,0.0,4719849.0,15.0,50.0,40662.0,1338770.0
1574,4.0,0.0,0.0,4733749.0,22.0,97.0,61440.0,1350659.0
1575,3.0,5.0,0.0,2496062.0,10.0,0.0,2786113.0,3363231.0
1576,5.0,7.0,4.0,4680488.0,26.0,144.0,110.0,1297072.0
1577,63.0,5.0,0.0,4584771.0,25.0,50.0,1302957.0,16830.0
1578,64.0,7.0,2.0,4584771.0,25.0,110.0,1302957.0,16830.0
1579,6.0,7.0,4.0,4606061.0,0.0,123.0,1296231.0,798.0
1580,63.0,5.0,1.0,4584771.0,15.0,30.0,1302957.0,16830.0
1581,5.0,4.0,0.0,4680488.0,10.0,70.0,110.0,1297072.0
1582,4.0,3.0,2.0,1028143.0,2.0,0.0,3839232.0,3810426.0
1583,4.0,2.0,0.0,4680488.0,0.0,150.0,110.0,1297072.0
1584,3.0,2.0,2.0,2085043.0,25.0,25.0,2977204.0,3297849.0
1585,65.0,11.0,6.0,4606061.0,38.0,36.0,1296231.0,798.0
1586,4.0,0.0,0.0,4493846.0,15.0,215.0,613268.0,1827242.0
1587,6.0,15.0,4.0,4606061.0,0.0,102.0,1296231.0,798.0
1588,5.0,2.0,1.0,4606061.0,23.0,47.0,1296231.0,798.0
1589,5.0,5.0,3.0,4606061.0,0.0,80.0,1296231.0,798.0
1590,3.0,2.0,2.0,4696866.0,16.0,25.0,17618.0,1313450.0
1591,1.0,0.0,0.0,10007.0,0.0,31.0,4668727.0,4588148.0
1592,5.0,2.0,2.0,10007.0,0.0,78.0,4668727.0,4588148.0
1593,6.0,6.0,4.0,4493846.0,0.0,0.0,613268.0,1827242.0
1594,26.0,8.0,1.0,4733129.0,25.0,35.0,75992.0,1349713.0
1595,24.0,4.0,1.0,4586918.0,15.0,35.0,1305104.0,15513.0
1596,4.0,3.0,0.0,2809697.0,14.0,40.0,2829143.0,3429762.0
1597,5.0,2.0,2.0,4680488.0,35.0,0.0,110.0,1297072.0
1598,6.0,5.0,4.0,4733129.0,65.0,25.0,75992.0,1349713.0
1599,4.0,4.0,3.0,4680488.0,15.0,110.0,110.0,1297072.0
1600,4.0,2.0,2.0,4680488.0,0.0,240.0,110.0,1297072.0
1601,22.0,5.0,1.0,4493846.0,20.0,15.0,613268.0,1827242.0
1602,17.0,5.0,1.0,4606061.0,18.0,0.0,1296231.0,798.0
1603,4.0,8.0,4.0,4733749.0,33.0,50.0,61440.0,1350659.0
1604,62.0,3.0,3.0,4584771.0,12.0,40.0,1302957.0,16830.0
1605,5.0,1.0,1.0,4519772.0,45.0,77.0,613547.0,1827521.0
1606,5.0,11.0,3.0,4747337.0,35.0,155.0,68680.0,1366197.0
1607,3.0,5.0,1.0,984761.0,7.0,0.0,3840864.0,3775509.0
1608,4.0,3.0,0.0,4727625.0,15.0,45.0,48377.0,1346485.0
1609,5.0,5.0,2.0,4606061.0,20.0,30.0,1296231.0,798.0
1610,5.0,5.0,2.0,4606061.0,31.0,43.0,1296231.0,798.0
1611,603.0,6.0,2.0,866643.0,21.0,0.0,3929905.0,3900360.0
1612,9.0,8.0,8.0,4698504.0,30.0,47.0,1042472.0,309771.0
1613,5.0,3.0,3.0,4680488.0,75.0,330.0,110.0,1297072.0
1614,5.0,9.0,0.0,4733749.0,27.0,128.0,61440.0,1350659.0
1615,28.0,13.0,13.0,1929914.0,12.0,0.0,3174687.0,2666194.0
1616,6.0,16.0,16.0,984761.0,19.0,0.0,3840864.0,3775509.0
1617,2.0,4.0,2.0,10007.0,2.0,0.0,4668727.0,4588148.0
1618,5.0,1.0,1.0,4606061.0,47.0,110.0,1296231.0,798.0
1619,2.0,3.0,0.0,4732087.0,15.0,41.0,63524.0,1348731.0
1620,64.0,13.0,3.0,4606061.0,25.0,20.0,1296231.0,798.0
1621,6.0,5.0,3.0,4732087.0,25.0,25.0,63524.0,1348731.0
1622,6.0,4.0,2.0,10007.0,0.0,154.0,4668727.0,4588148.0
1623,4.0,4.0,0.0,4680488.0,5.0,0.0,110.0,1297072.0
1624,5.0,3.0,0.0,4680488.0,32.0,100.0,110.0,1297072.0
1625,4.0,8.0,5.0,4680488.0,15.0,40.0,110.0,1297072.0
1626,3.0,0.0,0.0,4606061.0,11.0,40.0,1296231.0,798.0
1627,4.0,0.0,0.0,4493846.0,16.0,215.0,613268.0,1827242.0
1628,5.0,9.0,3.0,4606061.0,30.0,150.0,1296231.0,798.0
1629,5.0,5.0,4.0,4606061.0,0.0,54.0,1296231.0,798.0
1630,4.0,1.0,0.0,4680488.0,14.0,40.0,110.0,1297072.0
1631,2.0,4.0,4.0,2626661.0,25.0,0.0,3099810.0,3740217.0
1632,63.0,3.0,2.0,4606061.0,21.0,60.0,1296231.0,798.0
1633,6.0,7.0,7.0,4727625.0,40.0,100.0,48377.0,1346485.0
1634,4.0,1.0,1.0,2496062.0,16.0,25.0,2786113.0,3363231.0
1635,3.0,5.0,1.0,10007.0,13.0,0.0,4668727.0,4588148.0
1636,6.0,16.0,3.0,4680488.0,0.0,300.0,110.0,1297072.0
1637,1.0,2.0,2.0,340801.0,0.0,0.0,4977621.0,4897718.0
1638,5.0,5.0,5.0,4693331.0,50.0,82.0,14083.0,1309915.0
1639,5.0,7.0,2.0,1401271.0,30.0,50.0,3993295.0,4238922.0
1640,4.0,5.0,1.0,4680488.0,0.0,50.0,110.0,1297072.0
1641,3.0,6.0,1.0,4732087.0,20.0,10.0,63524.0,1348731.0
1642,4.0,2.0,2.0,4733749.0,26.0,68.0,61440.0,1350659.0
1643,7.0,15.0,3.0,4680488.0,75.0,25.0,110.0,1297072.0
1644,5.0,5.0,0.0,4523564.0,9.0,0.0,629415.0,1843388.0
1645,5.0,10.0,2.0,4606061.0,40.0,41.0,1296231.0,798.0
1646,6.0,10.0,5.0,4606061.0,0.0,240.0,1296231.0,798.0
1647,7.0,3.0,3.0,2809697.0,4.0,4.0,2829143.0,3429762.0
1648,4.0,4.0,0.0,375887.0,10.0,40.0,4523108.0,4443205.0
1649,5.0,7.0,0.0,4680488.0,75.0,90.0,110.0,1297072.0
1650,6.0,10.0,4.0,4733749.0,45.0,180.0,61440.0,1350659.0
1651,7.0,7.0,2.0,796298.0,12.0,0.0,4569580.0,4629035.0
1652,5.0,5.0,3.0,4718202.0,20.0,0.0,72539.0,1334786.0
1653,4.0,6.0,2.0,10007.0,50.0,0.0,4668727.0,4588148.0
1654,2.0,5.0,0.0,10007.0,10.0,0.0,4668727.0,4588148.0
1655,1.0,6.0,6.0,340801.0,0.0,0.0,4977621.0,4897718.0
1656,4.0,5.0,1.0,4680488.0,0.0,100.0,110.0,1297072.0
1657,13.0,6.0,0.0,4665078.0,40.0,0.0,21018.0,1283938.0
1658,8.0,11.0,11.0,4680488.0,12.0,0.0,110.0,1297072.0
1659,3.0,8.0,3.0,4680488.0,19.0,40.0,110.0,1297072.0
1660,7.0,7.0,2.0,4523564.0,0.0,0.0,629415.0,1843388.0
1661,3.0,2.0,0.0,4680488.0,14.0,31.0,110.0,1297072.0
1662,16.0,4.0,2.0,340801.0,30.0,0.0,4977621.0,4897718.0
1663,5.0,7.0,1.0,10007.0,34.0,48.0,4668727.0,4588148.0
1664,3.0,3.0,2.0,10007.0,10.0,0.0,4668727.0,4588148.0
1665,5.0,2.0,1.0,4712832.0,12.0,8.0,33585.0,1329416.0
1666,4.0,1.0,1.0,4680488.0,25.0,70.0,110.0,1297072.0
1667,7.0,2.0,2.0,10007.0,34.0,0.0,4668727.0,4588148.0
1668,2.0,3.0,3.0,4680488.0,0.0,0.0,110.0,1297072.0
1669,6.0,3.0,1.0,57517.0,0.0,0.0,4719682.0,4641070.0
1670,9.0,11.0,11.0,4698504.0,30.0,47.0,1042472.0,309771.0
1671,5.0,10.0,0.0,4680488.0,20.0,100.0,110.0,1297072.0
1672,5.0,2.0,2.0,4732030.0,8.0,0.0,70973.0,1350890.0
1673,2.0,5.0,1.0,4493846.0,20.0,0.0,613268.0,1827242.0
1674,3.0,6.0,2.0,10007.0,0.0,8.0,4668727.0,4588148.0
1675,4.0,3.0,2.0,4606061.0,16.0,3.0,1296231.0,798.0
1676,5.0,3.0,0.0,4606061.0,39.0,46.0,1296231.0,798.0
1677,4.0,2.0,2.0,4680488.0,45.0,46.0,110.0,1297072.0
1678,4.0,3.0,3.0,4680488.0,50.0,45.0,110.0,1297072.0
1679,6.0,12.0,1.0,4733749.0,40.0,300.0,61440.0,1350659.0
1680,8.0,5.0,2.0,1261273.0,13.0,0.0,3428117.0,3365916.0
1681,3.0,3.0,1.0,4680488.0,0.0,0.0,110.0,1297072.0
1682,6.0,5.0,0.0,1015931.0,0.0,40.0,4361594.0,4496092.0
1683,3.0,4.0,0.0,4727625.0,22.0,184.0,48377.0,1346485.0
1684,5.0,3.0,0.0,10007.0,10.0,65.0,4668727.0,4588148.0
1685,6.0,10.0,6.0,4696866.0,50.0,150.0,17618.0,1313450.0
1686,9.0,5.0,1.0,4680488.0,20.0,15.0,110.0,1297072.0
1687,4.0,2.0,2.0,4733129.0,6.0,1.0,75992.0,1349713.0
1688,6.0,3.0,2.0,4733129.0,8.0,10.0,75992.0,1349713.0
1689,5.0,6.0,1.0,1401271.0,0.0,0.0,3993295.0,4238922.0
1690,6.0,9.0,6.0,4732087.0,55.0,150.0,63524.0,1348731.0
1691,4.0,2.0,2.0,4727625.0,10.0,80.0,48377.0,1346485.0
1692,3.0,3.0,3.0,4680488.0,0.0,80.0,110.0,1297072.0
1693,4.0,2.0,0.0,10007.0,0.0,0.0,4668727.0,4588148.0
1694,5.0,6.0,4.0,4680488.0,0.0,150.0,110.0,1297072.0
1695,5.0,15.0,10.0,4732087.0,25.0,70.0,63524.0,1348731.0
1696,4.0,4.0,4.0,10007.0,0.0,25.0,4668727.0,4588148.0
1697,4.0,5.0,1.0,4727625.0,15.0,50.0,48377.0,1346485.0
1698,5.0,4.0,1.0,4493846.0,20.0,75.0,613268.0,1827242.0
1699,8.0,7.0,7.0,10007.0,50.0,0.0,4668727.0,4588148.0
1700,4.0,5.0,2.0,2889247.0,5.0,95.0,2010343.0,2115866.0
1701,9.0,16.0,1.0,4680488.0,0.0,700.0,110.0,1297072.0
1702,5.0,4.0,2.0,4680488.0,28.0,263.0,110.0,1297072.0
1703,3.0,1.0,1.0,4727625.0,12.0,25.0,48377.0,1346485.0
1704,6.0,5.0,1.0,340801.0,36.0,0.0,4977621.0,4897718.0
1705,2.0,2.0,2.0,10007.0,8.0,0.0,4668727.0,4588148.0
1706,4.0,11.0,4.0,4606061.0,23.0,25.0,1296231.0,798.0
1707,4.0,10.0,8.0,4731642.0,45.0,52.0,52394.0,1350502.0
1708,4.0,5.0,1.0,4680488.0,18.0,100.0,110.0,1297072.0
1709,4.0,5.0,1.0,10007.0,0.0,20.0,4668727.0,4588148.0
1710,4.0,2.0,2.0,4680488.0,0.0,38.0,110.0,1297072.0
1711,3.0,5.0,1.0,2809697.0,13.0,47.0,2829143.0,3429762.0
1712,5.0,11.0,2.0,2085043.0,28.0,75.0,2977204.0,3297849.0
1713,5.0,5.0,3.0,4606061.0,27.0,110.0,1296231.0,798.0
1714,4.0,1.0,0.0,2497842.0,8.0,13.0,2781310.0,3357137.0
1715,6.0,5.0,0.0,4606061.0,0.0,80.0,1296231.0,798.0
1716,7.0,12.0,6.0,2085043.0,55.0,125.0,2977204.0,3297849.0
1717,3.0,4.0,4.0,2865975.0,0.0,16.0,2009102.0,2115300.0
1718,4.0,0.0,0.0,2341311.0,10.0,0.0,2616440.0,3190865.0
1719,2.0,1.0,1.0,4504278.0,13.0,8.0,686825.0,1900799.0
1720,5.0,4.0,0.0,4680488.0,0.0,200.0,110.0,1297072.0
1721,5.0,3.0,0.0,4606061.0,33.0,42.0,1296231.0,798.0
1722,4.0,3.0,0.0,1737306.0,0.0,0.0,4587722.0,4943195.0
1723,4.0,1.0,1.0,10007.0,30.0,0.0,4668727.0,4588148.0
1724,4.0,5.0,0.0,4606061.0,16.0,40.0,1296231.0,798.0
1725,6.0,1.0,1.0,1276254.0,10.0,0.0,3422402.0,3321648.0
1726,4.0,0.0,0.0,4712832.0,17.0,10.0,33585.0,1329416.0
1727,3.0,5.0,5.0,183239.0,16.0,0.0,4831813.0,4751235.0
1728,4.0,7.0,4.0,4680488.0,40.0,150.0,110.0,1297072.0
1729,2.0,3.0,2.0,10007.0,27.0,20.0,4668727.0,4588148.0
1730,410.0,7.0,4.0,312385.0,20.0,15.0,4949205.0,4869302.0
1731,7.0,3.0,3.0,2809697.0,8.0,0.0,2829143.0,3429762.0
1732,5.0,4.0,0.0,4732087.0,37.0,100.0,63524.0,1348731.0
1733,5.0,6.0,1.0,4680488.0,0.0,480.0,110.0,1297072.0
1734,1.0,3.0,0.0,4062808.0,0.0,0.0,914061.0,1811021.0
1735,3.0,9.0,2.0,796298.0,0.0,50.0,4569580.0,4629035.0
1736,4.0,3.0,0.0,4606061.0,0.0,25.0,1296231.0,798.0
1737,35.0,2.0,2.0,10007.0,15.0,0.0,4668727.0,4588148.0
1738,5.0,5.0,0.0,10007.0,28.0,117.0,4668727.0,4588148.0
1739,3.0,4.0,2.0,1276254.0,7.0,0.0,3422402.0,3321648.0
1740,6.0,5.0,4.0,4606061.0,0.0,125.0,1296231.0,798.0
1741,62.0,2.0,2.0,4668036.0,34.0,38.0,89654.0,25822.0
1742,4.0,7.0,6.0,2496062.0,7.0,0.0,2786113.0,3363231.0
1743,6.0,2.0,2.0,4733129.0,10.0,0.0,75992.0,1349713.0
1744,5.0,6.0,0.0,2496062.0,12.0,0.0,2786113.0,3363231.0
1745,12.0,6.0,0.0,4733129.0,53.0,48.0,75992.0,1349713.0
1746,5.0,5.0,3.0,4523564.0,13.0,0.0,629415.0,1843388.0
1747,5.0,5.0,1.0,4606061.0,25.0,58.0,1296231.0,798.0
1748,2.0,6.0,3.0,4523564.0,12.0,0.0,629415.0,1843388.0
1749,8.0,6.0,2.0,2809697.0,40.0,10.0,2829143.0,3429762.0
1750,6.0,4.0,0.0,10007.0,0.0,40.0,4668727.0,4588148.0
1751,2.0,1.0,1.0,4504278.0,12.0,8.0,686825.0,1900799.0
1752,4.0,5.0,3.0,10007.0,23.0,10.0,4668727.0,4588148.0
1753,9.0,20.0,20.0,2867951.0,4.0,0.0,2119063.0,2226552.0
1754,5.0,13.0,1.0,1480132.0,0.0,0.0,3708348.0,4019401.0
1755,3.0,3.0,2.0,1015931.0,0.0,0.0,4361594.0,4496092.0
1756,10.0,3.0,0.0,4732087.0,15.0,0.0,63524.0,1348731.0
1757,12.0,8.0,1.0,10007.0,28.0,0.0,4668727.0,4588148.0
1758,4.0,3.0,0.0,549822.0,12.0,6.0,4618252.0,4602683.0
1759,3.0,4.0,3.0,4606061.0,15.0,30.0,1296231.0,798.0
1760,4.0,3.0,0.0,10007.0,15.0,23.0,4668727.0,4588148.0
1761,4.0,2.0,2.0,10007.0,0.0,0.0,4668727.0,4588148.0
1762,3.0,0.0,0.0,4680488.0,14.0,41.0,110.0,1297072.0
1763,5.0,6.0,6.0,4747337.0,20.0,115.0,68680.0,1366197.0
1764,4.0,4.0,0.0,10007.0,17.0,60.0,4668727.0,4588148.0
1765,5.0,5.0,0.0,4731642.0,41.0,33.0,52394.0,1350502.0
1766,8.0,2.0,2.0,57517.0,0.0,0.0,4719682.0,4641070.0
1767,6.0,8.0,5.0,4680488.0,44.0,200.0,110.0,1297072.0
1768,2.0,4.0,2.0,4719849.0,0.0,30.0,40662.0,1338770.0
1769,5.0,4.0,1.0,4523564.0,2.0,0.0,629415.0,1843388.0
1770,4.0,3.0,1.0,398693.0,0.0,0.0,4510047.0,4431435.0
1771,2.0,4.0,1.0,4733749.0,10.0,15.0,61440.0,1350659.0
1772,5.0,4.0,0.0,4733749.0,20.0,30.0,61440.0,1350659.0
1773,3.0,1.0,1.0,4606061.0,10.0,20.0,1296231.0,798.0
